temp_diff_ame,rh_diff_ame,ws_avg_18_21_ame,wd_avg_18_21_ame,sundur_avg_12_15_ame,temp_diff_chi_hato_ame,temp_diff_chi_yori_ame,press_diff_ame,rain_1d_ame,date,fog_event,chi_sp,chi_t2m,chi_rh2m,chichibu_sp,yori_sp,hato_sp,chichibu_t2m,yori_t2m,hato_t2m,chichibu_rh2m,yori_rh2m,hato_rh2m,tdiffchi1221,tdiffchiyori21,tdiffchihato21,pressdiffchi1221,rhdiffchi1221,pressdiffchiyori21,pressdiffchihato21,ncld_upper_00,ncld_mid_00,ncld_low_00,ncld_upper_06,ncld_mid_06,ncld_low_06
-1.5,12,0.275,110,0,-1.1,-0.5,-0.8,16.5,2017/10/29,0,98066.3147,284.9846497,91.00418949,97226.80664,99376.80664,100389.3066,284.4372253,285.0778503,285.8903503,92.46933365,91.28183365,88.68808365,0.547424316,-0.640625,-1.453125,839.5080566,-1.465144157,-2150,-3162.5,95.89833125,65.3799993,45.46000021,99.99999773,48.29166674,32.27666747
0.5,1,1.95,236.25,0,-2.5,-1.3,-14.2,43.5,2017/10/30,0,95044.14673,289.0159912,76.8735981,95944.68384,98032.18384,98969.68384,286.2688293,288.1282043,289.0969543,56.81847382,50.91222382,48.16222382,2.747161865,-1.859375,-2.828125,-900.5371094,20.05512428,-2087.5,-3025,2.27E-06,27.2466677,9.033335193,2.27E-06,2.27E-06,2.27E-06
-10.1,48,2.3,281.25,1,0.6,-3.9,8.6,0,2017/10/31,0,97254.65088,281.4411621,53.65502357,97628.52173,99791.02173,100803.5217,277.8820801,281.4602051,282.9602051,65.09530354,58.43905354,52.84530354,3.559082031,-3.578125,-5.078125,-373.8708496,-11.44027996,-2162.5,-3175,2.27E-06,2.27E-06,2.27E-06,2.27E-06,6.201668655,1.636668862
-8.4,58,0.975,180,0.825,0.4,-1.6,3.5,0,2017/11/01,0,97942.89551,282.7504578,62.26982498,97887.06665,100074.5667,101112.0667,278.9262085,281.1449585,281.8168335,78.49119854,69.61619854,69.33494854,3.824249268,-2.21875,-2.890625,55.82885742,-16.22137356,-2187.5,-3225,66.89333257,2.27E-06,2.27E-06,23.29166788,2.27E-06,2.27E-06
-5.7,43,0.975,230.625,0.55,0.3,0.3,-0.9,0,2017/11/02,0,97532.56836,284.4832458,57.80103731,97531.073,99656.073,100656.073,283.463623,284.604248,283.822998,39.32507706,42.82507706,45.51257706,1.019622803,-1.140625,-0.359375,1.495361328,18.47596025,-2125,-3125,69.38333245,2.27E-06,2.27E-06,52.2449999,2.27E-06,2.27E-06
-10.1,48,1.275,208.125,1,0.6,-0.1,0.9,0,2017/11/03,0,97530.21851,284.2862244,76.62012482,97243.13965,99368.13965,100380.6396,283.9066162,284.7503662,285.2191162,47.21891785,48.93766785,54.18766785,0.379608154,-0.84375,-1.3125,287.0788574,29.40120697,-2125,-3137.5,2.27E-06,2.27E-06,2.27E-06,7.471668597,2.27E-06,2.27E-06
-9.8,52,1.225,174.375,0.975,-0.1,0,0.8,0,2017/11/04,0,97026.88599,286.3580322,59.05831909,96801.2207,98913.7207,99901.2207,284.9513245,285.7481995,286.1544495,56.85899639,54.70274639,58.35899639,1.406707764,-0.796875,-1.203125,225.6652832,2.199322701,-2112.5,-3100,31.59333417,19.43500139,8.74166854,2.27E-06,90.96666481,37.50000057
-10.6,33,2.225,264.375,0.125,-3.2,-1.6,8.3,0,2017/11/05,0,97490.51514,282.9537964,57.21613121,97924.08447,100099.0845,101111.5845,278.3559265,280.6528015,282.1059265,66.54601097,58.60851097,52.85851097,4.597869873,-2.296875,-3.75,-433.5693359,-9.329879761,-2175,-3187.5,2.27E-06,2.27E-06,2.27E-06,2.27E-06,2.27E-06,2.27E-06
-9.8,53,1.175,185.625,1,-0.1,0.7,3.6,0,2017/11/06,0,98267.79785,280.6659851,59.61583996,98135.2356,100347.7356,101385.2356,278.5510559,280.0041809,280.2229309,67.90907383,60.94032383,64.62782383,2.114929199,-1.453125,-1.671875,132.5622559,-8.293233871,-2212.5,-3250,2.27E-06,2.27E-06,2.27E-06,2.27E-06,2.27E-06,2.27E-06
-8.6,50,1.025,196.875,1,0.3,-0.7,-0.3,0,2017/11/07,0,97923.16284,284.6447144,54.0055275,97908.03223,100058.0322,101083.0322,282.6533813,284.1065063,282.5127563,34.07402134,34.69902134,43.82402134,1.991333008,-1.453125,0.140625,15.13061523,19.93150616,-2150,-3175,2.27E-06,2.27E-06,2.27E-06,45.70333353,2.27E-06,2.27E-06
-7.9,47,1.45,191.25,1,0.5,-0.8,-0.4,0,2017/11/08,0,97646.42334,286.1637268,52.02873802,97321.12427,99458.62427,100471.1243,284.7410278,286.4285278,285.6941528,62.69252014,44.81752014,47.88002014,1.422698975,-1.6875,-0.953125,325.2990723,-10.66378212,-2137.5,-3150,92.08833142,53.90499982,2.27E-06,97.70499783,13.72166831,6.396668646
-3.8,18,1.025,151.875,0,0.2,0.3,-2.9,0,2017/11/09,0,96734.66187,286.0642548,60.6137085,96980.92651,99093.42651,100080.9265,284.0233612,285.3202362,286.6796112,57.03266335,58.03266335,56.22016335,2.040893555,-1.296875,-2.65625,-246.2646484,3.581045151,-2112.5,-3100,2.27E-06,2.27E-06,3.175002126,2.27E-06,2.27E-06,2.27E-06
-11,52,1.725,146.25,1,-4.9,-4.1,4.8,0,2017/11/10,0,97642.96875,279.9139709,65.20699739,97760.81543,99948.31543,100998.3154,279.4871216,280.5496216,280.0496216,36.95652676,49.64402676,50.08152676,0.426849365,-1.0625,-0.5625,-117.8466797,28.25047064,-2187.5,-3237.5,5.958335333,2.27E-06,0.58666891,2.27E-06,5.763335342,5.225002033
-7.5,42,1.35,208.125,0.95,0,0.3,-4.3,0,2017/11/11,0,96993.93311,282.130188,70.77441597,95967.16309,98104.66309,99129.66309,282.6007538,282.6320038,282.7413788,54.81289291,55.37539291,51.25039291,-0.470565796,-0.03125,-0.140625,1026.77002,15.96152306,-2137.5,-3162.5,2.27E-06,51.02499995,27.19833437,2.27E-06,9.863335156,0.976668892
-6.8,2,3.15,281.25,0.95,3.4,0.3,8,0,2017/11/12,0,96717.60864,282.0585632,52.1994915,97162.5,99337.5,100337.5,278.5390015,280.0546265,281.0702515,57.11471653,54.23971653,50.30221653,3.519561768,-1.515625,-2.53125,-444.8913574,-4.915225029,-2175,-3175,2.27E-06,2.27E-06,2.27E-06,2.27E-06,4.736668722,1.368335541
-9.9,56,0.7,196.875,0.975,-0.5,-0.6,4.4,0,2017/11/13,0,97620.15991,280.6980286,57.5122385,97694.02466,99919.02466,100956.5247,276.0989838,278.0052338,278.4427338,72.87876987,64.78501987,66.19126987,4.5990448,-1.90625,-2.34375,-73.86474609,-15.36653137,-2225,-3262.5,2.27E-06,2.27E-06,2.27E-06,99.99999773,0.928335561,3.468335446
-6,39,1.425,146.25,0.825,-0.6,-0.5,-1,0,2017/11/14,0,97379.44336,282.0949097,74.80873489,97100.99487,99275.99487,100300.9949,281.1270447,281.6270447,282.8926697,80.56099319,74.15474319,76.18599319,0.96786499,-0.5,-1.765625,278.4484863,-5.752258301,-2175,-3200,45.21500022,22.8516679,2.27E-06,92.67499806,81.05333192,15.48000157
-3,20,1.55,106.875,0,-0.5,0,0.6,0,2017/11/15,1,96722.2229,282.8509979,60.50229263,96806.4209,98943.9209,99931.4209,279.4450989,282.5075989,283.6325989,58.35447121,60.54197121,58.57322121,3.405899048,-3.0625,-4.1875,-84.19799805,2.147821426,-2137.5,-3125,19.33666806,2.27E-06,2.27E-06,2.27E-06,17.87166813,17.43166815
-8.3,40,0.975,253.125,0.525,-2.4,-0.9,1.1,0,2017/11/16,1,96741.30859,282.3317261,74.5569725,96782.72705,98957.72705,99945.22705,277.4437408,279.5999908,280.8968658,53.53329468,56.75204468,52.00204468,4.887985229,-2.15625,-3.453125,-41.41845703,21.02367783,-2175,-3162.5,2.27E-06,4.98166871,3.711668768,2.27E-06,45.55666687,0.488335581
-10.6,53,0.95,219.375,0.9,-0.5,0.9,5.6,0,2017/11/17,0,97403.87573,277.7922363,66.34703064,97594.46411,99794.46411,100856.9641,275.6413116,276.5944366,276.1725616,51.01438332,55.10813332,60.35813332,2.150924683,-0.953125,-0.53125,-190.5883789,15.33264732,-2200,-3262.5,56.24999972,0.928335561,0.928335561,0.88000223,16.40666819,6.641668635
-7.4,44,1.15,213.75,1,-0.7,0.3,1,0,2017/11/18,0,97516.85791,278.4231415,67.67247963,96778.76587,98966.26587,100016.2659,278.0569611,279.0569611,279.1507111,62.59172249,68.65422249,69.65422249,0.36618042,-1,-1.09375,738.092041,5.080757141,-2187.5,-3237.5,97.41166451,81.83499855,1.075002221,99.99999773,29.44500093,9.546668503
1.1,-2,1.225,174.375,0,-2.4,0.5,-3.9,0,2017/11/19,0,95960.19287,281.3701477,59.09882545,96574.09058,98749.09058,99749.09058,276.0717316,277.2123566,278.4154816,53.87003708,52.27628708,48.77628708,5.298416138,-1.140625,-2.34375,-613.8977051,5.228788376,-2175,-3175,2.27E-06,2.27E-06,2.27E-06,2.27E-06,42.48166701,2.27E-06
-6.6,27,1.5,135,0.9,-1.1,0.1,6.9,0,2017/11/20,0,97252.15454,277.5051575,59.27244949,97404.63867,99629.63867,100667.1387,274.1420288,275.5170288,276.1889038,50.6824913,59.8387413,56.4012413,3.363128662,-1.375,-2.046875,-152.4841309,8.589958191,-2225,-3262.5,62.22999944,64.84333266,2.27E-06,90.52666483,64.35499935,21.82666795
-6.2,38,1.025,191.25,0.775,0.7,0.6,-1.5,0,2017/11/21,0,97018.07861,275.4134979,68.32371712,97661.47461,99848.97461,100873.9746,275.6342468,276.9154968,277.6967468,51.16012764,46.31637764,45.06637764,-0.220748901,-1.28125,-2.0625,-643.3959961,17.16358948,-2187.5,-3212.5,2.27E-06,2.27E-06,2.27E-06,2.27E-06,2.27E-06,2.27E-06
-9.9,58,1.025,174.375,1,0.6,0.7,3.6,0,2017/11/22,0,98176.16577,276.1717834,47.81610966,97976.01318,100238.5132,101301.0132,272.2822876,273.8135376,274.5791626,72.61776733,62.18026733,63.74276733,3.88949585,-1.53125,-2.296875,200.1525879,-24.80165768,-2262.5,-3325,65.67333262,1.710002192,2.246668835,98.72999779,74.8533322,20.70333466
-3.5,42,1.1,202.5,0.075,-2.1,-1,-5.1,0,2017/11/23,0,97107.19604,279.8836365,75.74980736,96403.32642,98553.32642,99540.82642,280.6758423,281.2227173,281.8008423,90.52601433,87.08851433,86.05726433,-0.792205811,-0.546875,-1.125,703.8696289,-14.77620697,-2150,-3137.5,99.94999773,64.06166603,15.48000157,14.30666829,4.640002059,3.516668777
-2.9,-14,1.7,225,0.7,-4.8,-3.6,6.5,0,2017/11/24,0,96443.85986,280.4506531,40.41095161,96802.33765,98989.83765,100002.3376,275.85849,277.655365,278.01474,45.65777969,44.37652969,44.84527969,4.592163086,-1.796875,-2.15625,-358.4777832,-5.246828079,-2187.5,-3200,2.27E-06,2.735002146,2.27E-06,2.27E-06,2.246668835,2.27E-06
-10.9,48,1.45,185.625,0.85,0.2,1.2,5.5,0,2017/11/25,0,97314.01367,277.0396729,45.38939667,97519.62891,99744.62891,100769.6289,274.6878967,276.7503967,276.5628967,53.30639267,51.65014267,51.43139267,2.351776123,-2.0625,-1.875,-205.6152344,-7.916996002,-2225,-3250,50.95166662,2.27E-06,2.27E-06,48.90166672,5.420002024,2.27E-06
-9.6,49,1.525,191.25,0.975,-0.6,0.1,4.4,0,2017/11/26,0,98081.82373,277.8783264,60.48187447,97863.35449,100063.3545,101113.3545,276.7792816,278.0292816,277.2167816,33.12020683,47.93270683,56.99520683,1.0990448,-1.25,-0.4375,218.4692383,27.36166763,-2200,-3250,56.49333304,2.27E-06,2.27E-06,92.82166472,2.27E-06,2.27E-06
-7.3,45,1.725,180,1,0.2,0,0.5,0,2017/11/27,0,97504.47998,281.358078,61.22418976,98055.5603,100230.5603,101255.5603,277.5046692,280.0515442,280.7702942,77.671031,63.327281,60.108531,3.853408813,-2.546875,-3.265625,-551.0803223,-16.44684124,-2175,-3200,2.27E-06,1.758335524,1.661668861,2.27E-06,4.298335408,3.565002108
-3.4,26,1.25,180,0,-1.5,-0.6,2.3,0,2017/11/28,0,98347.54028,278.6596527,85.25899601,98155.77393,100380.7739,101430.7739,275.4114075,277.9582825,280.9114075,87.82740784,86.57740784,75.51490784,3.248245239,-2.546875,-5.5,191.7663574,-2.568411827,-2225,-3275,2.27E-06,2.27E-06,2.27E-06,2.27E-06,2.27E-06,0.538335579
-6.5,37,1.15,185.625,0.8,-1.5,-0.8,-1.7,0,2017/11/29,0,97875.77515,280.1711426,74.75423527,97348.80371,99498.80371,100523.8037,280.1854706,282.2167206,280.3729706,31.0578537,29.2453537,36.4641037,-0.014328003,-2.03125,-0.1875,526.9714355,43.69638157,-2150,-3175,2.27E-06,4.005002088,0.685002239,2.27E-06,17.67666813,6.738335297
-6.1,39,1.625,174.375,0.35,-6.5,-4.2,1.8,0,2017/11/30,0,97177.36206,282.9942322,79.03222513,97032.4707,99194.9707,100194.9707,279.8467865,283.3155365,284.5967865,80.73741817,57.14366817,53.48741817,3.147445679,-3.46875,-4.75,144.8913574,-1.705193043,-2162.5,-3162.5,96.87499787,62.35333277,18.99500141,82.71333185,58.7399996,67.18666589
-3,18,1.675,95.625,0,0.2,0.5,0.7,0,2017/12/01,0,97023.69385,279.9589081,87.73720169,97066.96777,99254.46777,100304.4678,276.8435822,277.8748322,278.6248322,95.77912712,83.65412712,88.31037712,3.115325928,-1.03125,-1.78125,-43.27392578,-8.04192543,-2187.5,-3237.5,2.27E-06,5.275002031,11.1333351,18.89666808,31.00666753,25.66000111
-1.2,9,0.75,247.5,0,2.2,1,3.4,0,2017/12/02,0,97418.29834,278.2750702,82.21847916,97911.99951,100136.9995,101186.9995,273.6959686,275.6334686,276.4459686,69.552248,60.520998,57.364748,4.579101563,-1.9375,-2.75,-493.7011719,12.66623116,-2225,-3275,2.27E-06,1.02666889,1.465002203,2.27E-06,4.736668722,3.858335428
-7,44,0.725,168.75,0.3,-0.5,0.8,2.4,0,2017/12/03,0,98059.40552,275.7420807,64.51003456,97874.45679,100111.9568,101161.9568,274.2389526,276.0983276,276.3639526,65.99445629,62.68195629,65.52570629,1.503128052,-1.859375,-2.125,184.9487305,-1.48442173,-2237.5,-3287.5,2.27E-06,42.62833367,2.27E-06,33.54500075,2.27E-06,2.27E-06
-7.8,37,1.225,196.875,1,0.2,-0.5,-0.2,0,2017/12/04,0,97508.69141,278.2048187,49.35543633,97256.14624,99431.14624,100456.1462,276.6904602,278.6279602,278.2217102,37.02350426,38.11725426,43.46100426,1.514358521,-1.9375,-1.53125,252.545166,12.33193207,-2175,-3200,3.36833545,2.27E-06,2.27E-06,97.46166451,81.5433319,0.098335599
-3.9,38,1.025,202.5,0,-1,0.1,-4.6,0,2017/12/05,0,96408.19702,279.203125,77.61851311,95990.16113,98165.16113,99165.16113,275.337326,278.056076,279.556076,58.00625992,60.19375992,55.91250992,3.86579895,-2.71875,-4.21875,418.0358887,19.61225319,-2175,-3175,2.27E-06,2.27E-06,2.27E-06,2.27E-06,13.42833499,2.27E-06
-9.4,26,1.75,196.875,1,1.3,-0.2,4.1,0,2017/12/06,0,96289.21509,276.7648926,46.87919998,96777.70996,99015.20996,100065.21,271.7848206,274.2535706,274.2848206,53.14958763,65.05583763,65.11833763,4.980072021,-2.46875,-2.5,-488.494873,-6.27038765,-2237.5,-3287.5,2.27E-06,5.566668684,0.341668921,2.27E-06,47.65666677,2.27E-06
-8.6,43,1.1,202.5,1,-1.7,0.4,5.6,0,2017/12/07,0,97520.53833,276.8650055,58.61971855,97562.09106,99799.59106,100849.5911,272.9394073,274.3144073,274.7831573,64.77846146,72.37221146,70.34096146,3.925598145,-1.375,-1.84375,-41.55273438,-6.158742905,-2237.5,-3287.5,2.27E-06,2.27E-06,2.27E-06,2.27E-06,10.30333514,9.765001827
-7.7,41,1.225,168.75,1,-0.6,0.6,-1.6,0,2017/12/08,0,97064.68506,276.4139709,65.55188751,96525.21362,98700.21362,99725.21362,274.7853699,276.5041199,276.1603699,50.89230537,49.92355537,50.89230537,1.628601074,-1.71875,-1.375,539.4714355,14.65958214,-2175,-3200,65.47833263,37.30500058,0.44000225,97.89999783,96.28833123,36.28000062
-6.6,46,1.45,213.75,0.025,-2.8,-2,4.1,4,2017/12/09,0,96563.28125,276.179245,49.8916626,96763.76343,98951.26343,100001.2634,272.7129822,274.3067322,275.2598572,54.17498398,53.95623398,50.01873398,3.466262817,-1.59375,-2.546875,-200.4821777,-4.283321381,-2187.5,-3237.5,2.27E-06,2.27E-06,2.27E-06,2.27E-06,0.14666893,2.27E-06
-8.1,54,1.7,219.375,1,0,0.5,4.5,0,2017/12/10,0,97208.03223,274.7233124,56.47137833,97298.37036,99535.87036,100573.3704,271.8044128,274.5700378,274.5700378,70.16625404,58.76000404,61.97875404,2.918899536,-2.765625,-2.765625,-90.33813477,-13.69487572,-2237.5,-3275,2.27E-06,2.27E-06,2.27E-06,56.05499973,2.27E-06,2.27E-06
-8.1,51,1.275,208.125,1,0.2,-0.5,-3.2,0,2017/12/11,0,96636.03516,276.4447021,65.72137165,96175.74463,98338.24463,99363.24463,274.1056671,277.3869171,276.8869171,82.94932365,57.41807365,61.32432365,2.339035034,-3.28125,-2.78125,460.2905273,-17.227952,-2162.5,-3187.5,2.27E-06,2.27E-06,2.27E-06,2.27E-06,5.225002033,2.27E-06
-4.9,-17,2.325,258.75,1,-1.7,-1.1,2.1,0,2017/12/12,0,96021.698,278.2198792,33.8461113,96396.07544,98608.57544,99671.07544,272.5629883,274.5161133,274.1098633,40.45123482,34.98248482,40.29498482,5.656890869,-1.953125,-1.546875,-374.3774414,-6.60512352,-2212.5,-3275,2.27E-06,2.27E-06,2.27E-06,31.15166752,2.27E-06,2.27E-06
-8.6,43,1.7,219.375,1,-0.8,-5.8,4.5,0,2017/12/13,0,96774.25537,273.1942291,46.34361744,96872.85767,99097.85767,100147.8577,269.8934937,272.6434937,273.0497437,46.46185493,46.52435493,44.74310493,3.300735474,-2.75,-3.15625,-98.60229492,-0.118237495,-2225,-3275,2.27E-06,2.27E-06,2.27E-06,2.27E-06,93.74999801,2.27E-06
-8.1,46,1.175,202.5,0.875,-1.2,2.1,5.1,0,2017/12/14,0,97171.84448,273.6417542,46.12171364,97412.31689,99624.81689,100687.3169,271.5909271,273.1846771,274.2471771,43.24217701,43.89842701,38.14842701,2.050827026,-1.59375,-2.65625,-240.4724121,2.879536629,-2212.5,-3275,2.27E-06,2.27E-06,2.27E-06,2.27E-06,10.49833513,2.783335477
-7.7,38,1.55,225,1,0.8,-1.5,4.5,0,2017/12/15,0,97926.27563,273.7702637,50.69185877,97982.96509,100220.4651,101282.9651,272.5252686,274.4471436,274.5252686,46.36327362,46.39452362,49.70702362,1.244995117,-1.921875,-2,-56.68945313,4.328585148,-2237.5,-3300,70.31333241,38.2816672,2.27E-06,65.18499931,19.92166803,4.931668713
-7.6,43,1.075,202.5,0.95,1.2,1.1,-1.4,0,2017/12/16,0,97503.52173,274.7694092,57.75697708,97023.17505,99223.17505,100273.175,274.8469696,275.7219696,275.0032196,49.12602234,45.15727234,53.12602234,-0.077560425,-0.875,-0.15625,480.3466797,8.630954742,-2200,-3250,2.27E-06,2.27E-06,2.27E-06,10.05833515,30.71333421,2.27E-06
-8.3,46,1.45,208.125,0.4,0.7,0.5,-3.3,0,2017/12/17,0,96318.47534,278.565567,53.9844265,96634.38721,98821.88721,99821.88721,274.7499542,276.7030792,277.7655792,39.67988396,42.17988396,37.67988396,3.815612793,-1.953125,-3.015625,-315.9118652,14.30454254,-2187.5,-3187.5,2.27E-06,43.26166697,2.27E-06,2.27E-06,38.62333385,0.830002232
-8.3,41,1.65,208.125,0.75,0.6,0.8,5,0,2017/12/18,0,97485.34546,271.9952393,52.96274185,97712.56714,99975.06714,101050.0671,269.8100739,271.5131989,271.4819489,40.75430489,45.91055489,49.56680489,2.185165405,-1.703125,-1.671875,-227.2216797,12.20843697,-2262.5,-3337.5,2.27E-06,2.27E-06,2.27E-06,0.610002242,1.366668875,1.855002186
-6.9,39,1.225,208.125,1,0.5,1.1,0.1,0,2017/12/19,0,97599.24316,273.4475555,63.86422157,97241.3147,99466.3147,100516.3147,272.6803131,274.1490631,273.2428131,51.16466713,49.16466713,49.63341713,0.767242432,-1.46875,-0.5625,357.9284668,12.69955444,-2225,-3275,74.31666556,2.27E-06,2.27E-06,77.09999877,5.420002024,2.27E-06
-8.1,29,1.55,135,1,-3.2,-2,8.7,0,2017/12/20,0,97706.15845,274.3831024,49.42178917,97972.10693,100222.1069,101272.1069,270.7658386,272.9220886,273.3908386,40.73153877,60.35653877,58.98153877,3.617263794,-2.15625,-2.625,-265.9484863,8.690250397,-2250,-3300,2.27E-06,2.27E-06,2.27E-06,2.27E-06,1.905002184,1.708335526
-8.4,50,1.25,236.25,1,0.5,0.4,0.8,0,2017/12/21,0,97957.6416,273.710144,63.08276892,97882.8064,100107.8064,101157.8064,272.7489319,274.4833069,274.2489319,47.63312149,45.35187149,50.25812149,0.961212158,-1.734375,-1.5,74.83520508,15.44964743,-2225,-3275,2.27E-06,2.27E-06,2.27E-06,2.27E-06,13.183335,2.27E-06
-9,47,1.25,196.875,1,1.1,0,2.7,0,2017/12/22,0,98145.3125,275.5091553,58.14820623,98022.72949,100260.2295,101322.7295,271.8133392,274.4227142,273.8602142,49.49022102,48.27147102,52.24022102,3.69581604,-2.609375,-2.046875,122.5830078,8.65798521,-2237.5,-3300,2.27E-06,2.27E-06,2.27E-06,2.27E-06,2.27E-06,1.050002222
-8.8,51,0.925,208.125,1,1.5,-1,-0.8,0,2017/12/23,0,97725.89111,274.9750061,66.13043022,97473.86475,99661.36475,100686.3647,273.766571,276.594696,276.282196,39.83771706,38.24396706,37.65021706,1.208435059,-2.828125,-2.515625,252.0263672,26.29271317,-2187.5,-3212.5,2.27E-06,2.27E-06,2.27E-06,2.27E-06,14.30666829,1.953335515
-10,41,1.35,180,1,1.8,0.9,4.3,0,2017/12/24,0,97809.24683,277.7724762,59.22270203,97654.81567,99892.31567,100954.8157,273.3542023,275.1198273,274.8385773,73.77894402,67.15394402,73.52894402,4.418273926,-1.765625,-1.484375,154.4311523,-14.55624199,-2237.5,-3300,76.41666547,49.51166669,2.27E-06,99.60999775,35.9866673,2.27E-06
-5.2,31,1.2,168.75,0.725,-0.9,0.1,-8.1,0,2017/12/25,0,96566.46729,278.3984528,72.42836761,95327.17896,97452.17896,98389.67896,278.9252319,280.0502319,281.1908569,80.7981739,75.4544239,72.5169239,-0.526779175,-1.125,-2.265625,1239.28833,-8.36980629,-2125,-3062.5,2.27E-06,2.27E-06,2.27E-06,2.27E-06,3.223335457,2.196668837
-9.1,34,1.75,213.75,0.925,-3.3,-3.4,7.9,0,2017/12/26,0,96502.50854,276.1567383,51.44379044,96489.36157,98714.36157,99764.36157,271.7942963,273.4817963,274.0599213,55.14548683,62.52048683,61.83298683,4.362442017,-1.6875,-2.265625,13.14697266,-3.701696396,-2225,-3275,2.27E-06,2.27E-06,2.27E-06,2.27E-06,2.27E-06,2.27E-06
-9.3,25,1.7,191.25,1,-2.2,-1.3,0.4,0,2017/12/27,0,96014.27002,274.652298,46.5634222,96180.84717,98393.34717,99455.84717,271.1411285,273.2661285,272.4848785,47.69705582,46.47830582,49.44705582,3.511169434,-2.125,-1.34375,-166.5771484,-1.133633614,-2212.5,-3275,2.27E-06,2.27E-06,2.27E-06,2.27E-06,48.5833334,2.27E-06
-6.3,28,1.95,264.375,0.925,-0.1,-2.8,5.9,0,2017/12/28,0,96749.16382,271.5587921,45.0066185,96986.29761,99198.79761,100261.2976,270.3957367,272.7394867,271.3801117,43.08312988,41.89562988,44.36437988,1.16305542,-2.34375,-0.984375,-237.1337891,1.923488617,-2212.5,-3275,2.27E-06,2.27E-06,2.27E-06,2.27E-06,2.27E-06,2.27E-06
-7.8,33,2.025,168.75,1,-4,-2.4,2.8,0,2017/12/29,0,97278.85132,271.4559326,45.90412045,97230.48706,99455.48706,100480.4871,268.9829254,272.8423004,273.8891754,54.34232044,52.15482044,47.77982044,2.473007202,-3.859375,-4.90625,48.36425781,-8.438199997,-2225,-3250,2.27E-06,2.27E-06,2.27E-06,2.27E-06,2.27E-06,2.27E-06
-8.1,36,1.825,202.5,1,-3.9,-3.5,0.4,0,2017/12/30,0,96924.55444,275.2479401,56.30968285,97264.44092,99464.44092,100514.4409,272.0858917,273.9608917,273.5233917,54.5891099,48.7766099,51.4953599,3.16204834,-1.875,-1.4375,-339.8864746,1.720572948,-2200,-3250,2.27E-06,2.27E-06,2.27E-06,13.81833498,2.758335478,0.14666893
-7.5,42,1.8,101.25,1,0.5,-1.9,4.8,0,2017/12/31,0,97705.7373,273.9020996,63.94171333,97565.08789,99852.58789,100915.0879,272.1713867,272.2182617,273.2495117,68.01860809,72.83110809,67.08110809,1.730712891,-0.046875,-1.078125,140.6494141,-4.07689476,-2287.5,-3350,69.7749991,56.24999972,12.25666838,41.9433337,20.50833467,20.94666799
-9.6,27,1.05,180,0.65,-0.5,0.8,2.6,0,2018/09/01,0,96669.97681,296.7045288,79.57016373,96601.53198,98651.53198,99639.03198,295.0553894,294.8522644,295.4694519,82.56327438,89.98514938,88.45389938,1.649139404,0.203125,-0.4140625,68.44482422,-2.993110657,-2050,-3037.5,94.77499797,55.93333306,9.911668487,93.45666469,49.21833337,31.69000083
-2.5,4,1.025,241.875,0,0.8,0.3,3.4,7.5,2018/09/02,0,96897.54639,295.1468811,90.10432816,97091.17432,99203.67432,100203.6743,291.8136292,292.0011292,292.6339417,90.4583931,92.2083931,90.7396431,3.333251953,-0.1875,-0.8203125,-193.6279297,-0.354064941,-2112.5,-3112.5,92.72499806,62.79333275,41.06500041,95.11666462,62.79333275,49.36500003
